Liga,Clube,Nome,Posição,Valor,URL
England,Crystal Palace,Daichi Kamada,Attacking Midfield,1200000000,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2025
England,Crystal Palace,Daniel Muñoz,Right-Back,2500000000,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2025
England,Crystal Palace,Dean Henderson,Goalkeeper,2000000000,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2025
England,Crystal Palace,Eddie Nketiah,Centre-Forward,1800000000,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2025
England,Crystal Palace,Ismaïla Sarr,Right Winger,2500000000,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2025
England,Crystal Palace,Jaydee Canvot,Centre-Back,400000000,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2025
England,Crystal Palace,Jean-Philippe Mateta,Centre-Forward,3000000000,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2025
England,Crystal Palace,Jefferson Lerma,Defensive Midfield,1000000000,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2025
England,Crystal Palace,Justin Devenny,Attacking Midfield,600000000,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2025
England,Crystal Palace,Kaden Rodney,Defensive Midfield,200000,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2025
England,Crystal Palace,Marc Guéhi,Centre-Back,4500000000,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2025
England,Crystal Palace,Maxence Lacroix,Centre-Back,2500000000,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2025
England,Crystal Palace,Naouirou Ahamada,Central Midfield,350000000,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2025
England,Crystal Palace,Nathaniel Clyne,Right-Back,100000000,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2025
England,Crystal Palace,Remi Matthews,Goalkeeper,400000,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2025
England,Crystal Palace,Rio Cardines,Left-Back,100000,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2025
England,Crystal Palace,Romain Esse,Right Winger,1200000000,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2025
England,Crystal Palace,Tyrick Mitchell,Left-Back,2500000000,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2025
England,Crystal Palace,Walter Benítez,Goalkeeper,750000000,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2025
England,Crystal Palace,Will Hughes,Central Midfield,700000000,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2025
England,Crystal Palace,Yéremy Pino,Right Winger,3000000000,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2025
England,Everton FC,Adam Aznou,Left-Back,400000000,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2025
England,Everton FC,Beto,Centre-Forward,2200000000,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2025
England,Everton FC,Carlos Alcaraz,Central Midfield,1400000000,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2025
England,Everton FC,Dwight McNeil,Left Winger,2500000000,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2025
England,Everton FC,Harry Tyrer,Goalkeeper,400000,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2025
England,Everton FC,Idrissa Gueye,Defensive Midfield,150000000,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2025
England,Everton FC,Iliman Ndiaye,Right Winger,2200000000,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2025
England,Everton FC,Jack Grealish,Left Winger,2800000000,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2025
England,Everton FC,Jake O'Brien,Centre-Back,1800000000,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2025
England,Everton FC,James Garner,Defensive Midfield,1800000000,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2025
England,Everton FC,James Tarkowski,Centre-Back,900000000,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2025
England,Everton FC,Jarrad Branthwaite,Centre-Back,5000000000,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2025
England,Everton FC,Jordan Pickford,Goalkeeper,1800000000,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2025
England,Everton FC,Kiernan Dewsbury-Hall,Central Midfield,2000000000,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2025
England,Everton FC,Mark Travers,Goalkeeper,400000000,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2025
England,Everton FC,Merlin Röhl,Attacking Midfield,1200000000,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2025
England,Everton FC,Michael Keane,Centre-Back,500000000,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2025
England,Everton FC,Nathan Patterson,Right-Back,1500000000,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2025
England,Everton FC,Séamus Coleman,Right-Back,500000,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2025
England,Everton FC,Thierno Barry,Centre-Forward,2000000000,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2025
England,Everton FC,Tim Iroegbunam,Central Midfield,900000000,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2025
England,Everton FC,Tom King,Goalkeeper,200000,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2025
England,Everton FC,Tyler Dibling,Right Winger,2500000000,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2025
England,Everton FC,Vitaliy Mykolenko,Left-Back,2800000000,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2025
England,Fulham FC,Adama Traoré,Right Winger,900000000,https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2025
England,Fulham FC,Alex Iwobi,Left Winger,2800000000,https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2025
England,Fulham FC,Antonee Robinson,Left-Back,3500000000,https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2025
England,Fulham FC,Benjamin Lecomte,Goalkeeper,150000000,https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2025
England,Fulham FC,Bernd Leno,Goalkeeper,1000000000,https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2025
England,Fulham FC,Calvin Bassey,Centre-Back,2500000000,https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2025
England,Fulham FC,Emile Smith Rowe,Attacking Midfield,3000000000,https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2025
England,Fulham FC,Harrison Reed,Central Midfield,600000000,https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2025
England,Fulham FC,Harry Wilson,Right Winger,1500000000,https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2025
England,Fulham FC,Issa Diop,Centre-Back,1400000000,https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2025
England,Fulham FC,Joachim Andersen,Centre-Back,2700000000,https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2025
England,Fulham FC,Jonah Kusi-Asare,Centre-Forward,250000000,https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2025
England,Fulham FC,Jorge Cuenca,Centre-Back,500000000,https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2025
England,Fulham FC,Josh King,Central Midfield,100000000,https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2025
England,Fulham FC,Kenny Tete,Right-Back,1300000000,https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2025
England,Fulham FC,Kevin,Left Winger,1200000000,https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2025
England,Fulham FC,Raúl Jiménez,Centre-Forward,500000000,https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2025
England,Fulham FC,Rodrigo Muniz,Centre-Forward,2000000000,https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2025
England,Fulham FC,Ryan Sessegnon,Left-Back,1500000000,https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2025
England,Fulham FC,Samuel Chukwueze,Right Winger,1000000000,https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2025
England,Fulham FC,Sander Berge,Defensive Midfield,2500000000,https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2025
England,Fulham FC,Saša Lukić,Central Midfield,1400000000,https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2025
England,Fulham FC,Timothy Castagne,Right-Back,1300000000,https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2025
England,Fulham FC,Tom Cairney,Central Midfield,150000000,https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2025
England,Leeds United,Alex Cairns,Goalkeeper,100000,https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2025
England,Leeds United,Anton Stach,Defensive Midfield,1400000000,https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2025
England,Leeds United,Ao Tanaka,Central Midfield,1000000000,https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2025
England,Leeds United,Brenden Aaronson,Attacking Midfield,1500000000,https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2025
England,Leeds United,Daniel James,Right Winger,1800000000,https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2025
England,Leeds United,Dominic Calvert-Lewin,Centre-Forward,1600000000,https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2025
England,Leeds United,Ethan Ampadu,Centre-Back,2000000000,https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2025
England,Leeds United,Gabriel Gudmundsson,Left-Back,700000000,https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2025
England,Leeds United,Ilia Gruev,Defensive Midfield,500000000,https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2025
England,Leeds United,Illan Meslier,Goalkeeper,1600000000,https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2025
England,Leeds United,Jack Harrison,Left Winger,1400000000,https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2025
England,Leeds United,Jaka Bijol,Centre-Back,1800000000,https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2025
England,Leeds United,James Justin,Right-Back,1300000000,https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2025
England,Leeds United,Jayden Bogle,Right-Back,900000000,https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2025
England,Leeds United,Joe Rodon,Centre-Back,1000000000,https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2025
England,Leeds United,Joël Piroe,Centre-Forward,1800000000,https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2025
England,Leeds United,Karl Darlow,Goalkeeper,200000,https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2025
England,Leeds United,Lucas Perri,Goalkeeper,1000000000,https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2025
England,Leeds United,Lukas Nmecha,Centre-Forward,300000000,https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2025
England,Leeds United,Noah Okafor,Left Winger,1300000000,https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2025
England,Leeds United,Pascal Struijk,Centre-Back,1800000000,https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2025
England,Leeds United,Sam Byram,Left-Back,800000,https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2025
England,Leeds United,Sam Chambers,Attacking Midfield,200000,https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2025
England,Leeds United,Sean Longstaff,Central Midfield,2000000000,https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2025
England,Leeds United,Sebastiaan Bornauw,Centre-Back,600000000,https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2025
England,Leeds United,Wilfried Gnonto,Right Winger,2200000000,https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2025
England,Liverpool FC,Alexander Isak,Centre-Forward,12000000000,https://www.transfermarkt.com/liverpool-fc/startseite/verein/31
England,Liverpool FC,Alexis Mac Allister,Central Midfield,10000000000,https://www.transfermarkt.com/liverpool-fc/startseite/verein/31
England,Liverpool FC,Alisson,Goalkeeper,2000000000,https://www.transfermarkt.com/liverpool-fc/startseite/verein/31
England,Liverpool FC,Andrew Robertson,Left-Back,1800000000,https://www.transfermarkt.com/liverpool-fc/startseite/verein/31
England,Liverpool FC,Cody Gakpo,Left Winger,7000000000,https://www.transfermarkt.com/liverpool-fc/startseite/verein/31
England,Liverpool FC,Conor Bradley,Right-Back,3000000000,https://www.transfermarkt.com/liverpool-fc/startseite/verein/31
England,Liverpool FC,Curtis Jones,Central Midfield,4500000000,https://www.transfermarkt.com/liverpool-fc/startseite/verein/31
England,Liverpool FC,Dominik Szoboszlai,Attacking Midfield,8000000000,https://www.transfermarkt.com/liverpool-fc/startseite/verein/31
England,Liverpool FC,Federico Chiesa,Right Winger,1400000000,https://www.transfermarkt.com/liverpool-fc/startseite/verein/31
England,Liverpool FC,Florian Wirtz,Attacking Midfield,14000000000,https://www.transfermarkt.com/liverpool-fc/startseite/verein/31
England,Liverpool FC,Freddie Woodman,Goalkeeper,350000000,https://www.transfermarkt.com/liverpool-fc/startseite/verein/31
England,Liverpool FC,Giorgi Mamardashvili,Goalkeeper,3000000000,https://www.transfermarkt.com/liverpool-fc/startseite/verein/31
England,Liverpool FC,Giovanni Leoni,Centre-Back,1800000000,https://www.transfermarkt.com/liverpool-fc/startseite/verein/31
England,Liverpool FC,Hugo Ekitiké,Centre-Forward,7500000000,https://www.transfermarkt.com/liverpool-fc/startseite/verein/31
England,Liverpool FC,Ibrahima Konaté,Centre-Back,6000000000,https://www.transfermarkt.com/liverpool-fc/startseite/verein/31
England,Liverpool FC,Jeremie Frimpong,Right-Back,5000000000,https://www.transfermarkt.com/liverpool-fc/startseite/verein/31
England,Liverpool FC,Joe Gomez,Centre-Back,2000000000,https://www.transfermarkt.com/liverpool-fc/startseite/verein/31
England,Liverpool FC,Milos Kerkez,Left-Back,4500000000,https://www.transfermarkt.com/liverpool-fc/startseite/verein/31
England,Liverpool FC,Mohamed Salah,Right Winger,5000000000,https://www.transfermarkt.com/liverpool-fc/startseite/verein/31
England,Liverpool FC,Rhys Williams,Centre-Back,700000,https://www.transfermarkt.com/liverpool-fc/startseite/verein/31
England,Liverpool FC,Rio Ngumoha,Left Winger,1000000000,https://www.transfermarkt.com/liverpool-fc/startseite/verein/31
England,Liverpool FC,Ryan Gravenberch,Defensive Midfield,7500000000,https://www.transfermarkt.com/liverpool-fc/startseite/verein/31
England,Liverpool FC,Stefan Bajcetic,Defensive Midfield,900000000,https://www.transfermarkt.com/liverpool-fc/startseite/verein/31
England,Liverpool FC,Trey Nyoni,Central Midfield,450000000,https://www.transfermarkt.com/liverpool-fc/startseite/verein/31
England,Liverpool FC,Virgil van Dijk,Centre-Back,2300000000,https://www.transfermarkt.com/liverpool-fc/startseite/verein/31
England,Liverpool FC,Wataru Endo,Defensive Midfield,800000000,https://www.transfermarkt.com/liverpool-fc/startseite/verein/31
England,Liverpool FC,Ármin Pécsi,Goalkeeper,800000,https://www.transfermarkt.com/liverpool-fc/startseite/verein/31
England,Manchester City,Abdukodir Khusanov,Centre-Back,3500000000,https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2025
England,Manchester City,Bernardo Silva,Attacking Midfield,3800000000,https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2025
